metabolite	HMDB_ID	reaction	gene	direction
NAD	HMDB0000902	4-Aminobutyraldehyde + NAD + Water → gamma-Aminobutyric acid + NADH + Hydrogen Ion	Aldh9a1[Unknown]; Aldh7a1[Unknown]; Aldh2[Unknown]; Aldh3a2[Unknown]; Aldh1b1[Unknown]	substrate
NAD	HMDB0000902	4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one + NAD → 5-Phenyl-1,3-oxazinane-2,4-dione + NADH + Hydrogen Ion	Adh4[Unknown]; Adh5[Unknown]; Adh1[Unknown]; Adh7[Unknown]; Adh1[Unknown]; Adh6b[Unknown]; Adh1[Unknown]	substrate
NAD	HMDB0000902	4-Hydroxy-L-glutamic acid + NADH + Hydrogen Ion → L-4-Hydroxyglutamate semialdehyde + NAD + Water	Aldh4a1[Unknown]; Prodh[Unknown]	product
NAD	HMDB0000902	4-Hydroxyphenylacetaldehyde + NAD + Water → p-Hydroxyphenylacetic acid + NADH + Hydrogen Ion	Aldh3a1[Unknown]; Aldh1a3[Unknown]; Aldh3b2[Unknown]; Aldh3b3[Unknown]; Aldh3b1[Unknown]	substrate
NAD	HMDB0000902	4-Hydroxyproline + NAD → Pyrroline hydroxycarboxylic acid + NADH + Hydrogen Ion	Pycr1[Unknown]; Pycr2[Unknown]	substrate
NAD	HMDB0000902	4-Trimethylammoniobutanal + NAD + Water → 4-Trimethylammoniobutanoic acid + NADH	Aldh9a1[Unknown]	substrate
NAD	HMDB0000902	4-Trimethylammoniobutanal + NAD + Water → 4-Trimethylammoniobutanoic acid + NADH + Hydrogen Ion	Aldh9a1[Unknown]; Aldh7a1[Unknown]; Aldh2[Unknown]; Aldh3a2[Unknown]; Aldh1b1[Unknown]	substrate
NAD	HMDB0000902	4a-Carbinolamine tetrahydrobiopterin + NADH + Hydrogen Ion → Tetrahydrobiopterin + NAD	Qdpr[Unknown]	product
NAD	HMDB0000902	5,10-Methylene-THF + NAD → 5,10-Methenyltetrahydrofolic acid + NADH	Mthfd2[Unknown]; Mthfd2l[Unknown]	substrate
NAD	HMDB0000902	5-Hydroxyindoleacetaldehyde + NAD + Water → 5-Hydroxyindoleacetic acid + Hydrogen Ion + NADH	Aldh9a1[Unknown]; Aldh7a1[Unknown]; Aldh2[Unknown]; Aldh3a2[Unknown]; Aldh1b1[Unknown]	substrate
NAD	HMDB0000902	5-Methyltetrahydrofolic acid + NAD → 5,10-Methylene-THF + NADH + Hydrogen Ion	Mthfr[Unknown]	substrate
NAD	HMDB0000902	5beta-Cholestane-3alpha,7alpha,12alpha-triol + NAD → 7a,12a-Dihydroxy-5b-cholestan-3-one + NADH + Hydrogen Ion	Akr1c19[Unknown]; Akr1c12[Unknown]; Akr1c13[Unknown]; Akr1cl[Unknown]; Akr1c6[Unknown]; Akr1c20[Unknown]; Akr1c14[Unknown]; Akr1c21[Unknown]; Akr1c18[Unknown]	substrate
NAD	HMDB0000902	6-Thioinosine-5&#39;-monophosphate + NAD + Water → 6-Thioxanthine 5&#39;-monophosphate + NADH + Hydrogen Ion	Impdh2[Unknown]; Impdh1[Unknown]	substrate
NAD	HMDB0000902	7-a,25-Dihydroxycholesterol + NAD → 7alpha,25-Dihydroxy-4-cholesten-3-one + NADH + Hydrogen Ion	Hsd3b7[Unknown]	substrate
NAD	HMDB0000902	7-a,27-Dihydroxycholesterol + NAD → 7 alpha,26-Dihydroxy-4-cholesten-3-one + NADH + Hydrogen Ion	Hsd3b7[Unknown]	substrate
NAD	HMDB0000902	7alpha-Hydroxycholesterol + NAD → 7a-Hydroxy-cholestene-3-one + NADH + Hydrogen Ion	Hsd3b7[Unknown]	substrate
NAD	HMDB0000902	9-cis-Retinal + NAD + Water → 9-cis-Retinoic acid + NADH + Hydrogen Ion	Aldh1a1[Unknown]; Aldh1a7[Unknown]; Aldh1a2[Unknown]	substrate
NAD	HMDB0000902	A 3-beta-hydroxy-Delta(5)-steroid + NAD → a 3-oxo-Delta(5)-steroid + NADH	Hsd3b8[Unknown]; Hsd3b1[Unknown]; Hsd3b6[Unknown]; Hsd3b9[Unknown]; Hsd3b2[Unknown]; Hsd3b3[Unknown]; Hsd3b5[Unknown]; Hsd3b4[Unknown]; Hsd3b8[Unknown]; Hsd3b1[Unknown]; Hsd3b6[Unknown]; Hsd3b9[Unknown]; Hsd3b2[Unknown]; Hsd3b3[Unknown]; Hsd3b5[Unknown]; Hsd3b4[Unknown]	substrate
NAD	HMDB0000902	A long-chain (S)-3-hydroxyacyl-CoA + NAD → a long-chain 3-oxoacyl-CoA + NADH	Hadha[Unknown]	substrate
NAD	HMDB0000902	Acetaldehyde + NAD + Water → Acetic acid + NADH + Hydrogen Ion	Aldh9a1[Unknown]; Aldh7a1[Unknown]; Aldh2[Unknown]; Aldh3a2[Unknown]; Aldh1b1[Unknown]	substrate
NAD	HMDB0000902	Adenosine triphosphate + NAD → ADP + NADP	Nadk[Unknown]	substrate
NAD	HMDB0000902	Adenosine triphosphate + Nicotinic acid adenine dinucleotide + L-Glutamine + Water → Adenosine monophosphate + Pyrophosphate + NAD + L-Glutamic acid	Nadsyn1[Unknown]	product
NAD	HMDB0000902	Adenosine triphosphate + beta-nicotinamide D-ribonucleotide → Pyrophosphate + NAD	Nmnat1[Unknown]; Nmnat3[Unknown]; Nmnat2[Unknown]	product
NAD	HMDB0000902	Aldehyde + NAD + Water → Fatty acid + NADH + Hydrogen Ion	Aldh9a1[Unknown]; Aldh7a1[Unknown]; Aldh2[Unknown]; Aldh3a2[Unknown]; Aldh1b1[Unknown]	substrate
NAD	HMDB0000902	Aldophosphamide + NAD + Water → Carboxyphosphamide + NADH + Hydrogen Ion	Aldh3a1[Unknown]; Aldh1a3[Unknown]; Aldh3b2[Unknown]; Aldh3b3[Unknown]; Aldh3b1[Unknown]	substrate
NAD	HMDB0000902	Aldophosphamide + NADH + Hydrogen Ion → Alcophosphamide + NAD	Adh4[Unknown]; Adh5[Unknown]; Adh1[Unknown]; Adh7[Unknown]; Adh1[Unknown]; Adh6b[Unknown]; Adh1[Unknown]	product
NAD	HMDB0000902	All-trans-retinol-[cellular-retinol-binding-protein] + NAD → all-trans-retinal-[cellular-retinol-binding-protein] + NADH	Hsd17b6[Unknown]; Sdr16c5[Unknown]	substrate
NAD	HMDB0000902	Allysine + NAD + Water → Aminoadipic acid + NADH + Hydrogen Ion	Aldh7a1[Unknown]	substrate
NAD	HMDB0000902	An 11-beta-hydroxysteroid + NAD → an 11-oxosteroid + NADH	Hsd11b2[Unknown]	substrate
NAD	HMDB0000902	An alcohol + NAD → an aldehyde or ketone + NADH	Adh4[Unknown]; Adh5[Unknown]; Adh1[Unknown]; Adh7[Unknown]; Adh1[Unknown]; Adh6b[Unknown]; Adh1[Unknown]	substrate
NAD	HMDB0000902	An aldehyde + NAD + Water → a carboxylate + NADH	Aldh9a1[Unknown]; Aldh7a1[Unknown]; Aldh2[Unknown]; Aldh3a2[Unknown]; Aldh1b1[Unknown]	substrate
NAD	HMDB0000902	Androsterone + NAD → Androstanedione + NADH + Hydrogen Ion	Akr1c19[Unknown]; Akr1c12[Unknown]; Akr1c13[Unknown]; Akr1cl[Unknown]; Akr1c6[Unknown]; Akr1c20[Unknown]; Akr1c14[Unknown]; Akr1c21[Unknown]; Akr1c18[Unknown]	substrate
NAD	HMDB0000902	Beta-D-Galactose + NADH + Hydrogen Ion → Galactitol + NAD	Akr1b3[Unknown]; Akr1b8[Unknown]; Akr1b10[Unknown]; Akr1b7[Unknown]	product
NAD	HMDB0000902	Betaine aldehyde + NAD + Water → Betaine + NADH	Aldh7a1[Unknown]	substrate
NAD	HMDB0000902	Betaine aldehyde + NAD + Water → Betaine + NADH + Hydrogen Ion	Aldh7a1[Unknown]	substrate
NAD	HMDB0000902	Bilirubin + NAD → Biliverdin + NADH + Hydrogen Ion	Blvra[Unknown]; Blvrb[Unknown]	substrate
NAD	HMDB0000902	Butyryl-CoA + NAD → Crotonoyl-CoA + NADH + Hydrogen Ion	Acads[Unknown]	substrate
NAD	HMDB0000902	Chloral hydrate + NAD → Trichloroacetic acid + NADH + Hydrogen Ion	Aldh3a1[Unknown]; Aldh1a3[Unknown]; Aldh3b2[Unknown]; Aldh3b3[Unknown]; Aldh3b1[Unknown]	substrate
NAD	HMDB0000902	Chloral hydrate + NADH + Hydrogen Ion → 2,2,2-Trichloroethanol + NAD + Water	Adh4[Unknown]; Adh5[Unknown]; Adh1[Unknown]; Adh7[Unknown]; Adh1[Unknown]; Adh6b[Unknown]; Adh1[Unknown]	product
NAD	HMDB0000902	Chloroacetaldehyde + NAD + Water → Chloroacetic acid + NADH + Hydrogen Ion	Aldh2[Unknown]; Aldh3a2[Unknown]; Aldh1b1[Unknown]	substrate
NAD	HMDB0000902	Cholest-5-ene-3-beta,7-alpha-diol + NAD → 7a-Hydroxy-cholestene-3-one + NADH	Hsd3b7[Unknown]	substrate
NAD	HMDB0000902	Cholesterol + NAD → 7-Dehydrocholesterol + NADH + Hydrogen Ion	Dhcr7[Enzyme]	substrate
NAD	HMDB0000902	Coenzyme A + NAD + Pyruvic acid → Carbon dioxide + Hydrogen Ion + NADH + Acetyl-CoA	Pdha1[Enzyme]; Dld[Unknown]; Dlat[Enzyme]	substrate
NAD	HMDB0000902	Cortexolone + Hydrogen Ion + NADH → 17alpha,21-Dihydroxypregnenolone + NAD	Hsd3b8[Unknown]; Hsd3b1[Unknown]; Hsd3b6[Unknown]; Hsd3b9[Unknown]; Hsd3b2[Unknown]; Hsd3b3[Unknown]; Hsd3b5[Unknown]; Hsd3b4[Unknown]; Hsd3b8[Unknown]; Hsd3b1[Unknown]; Hsd3b6[Unknown]; Hsd3b9[Unknown]; Hsd3b2[Unknown]; Hsd3b3[Unknown]; Hsd3b5[Unknown]; Hsd3b4[Unknown]	product
NAD	HMDB0000902	Cortisol + Hydrogen Ion + NADH → 11b,17a,21-Trihydroxypreg-nenolone + NAD	Hsd3b8[Unknown]; Hsd3b1[Unknown]; Hsd3b6[Unknown]; Hsd3b9[Unknown]; Hsd3b2[Unknown]; Hsd3b3[Unknown]; Hsd3b5[Unknown]; Hsd3b4[Unknown]; Hsd3b8[Unknown]; Hsd3b1[Unknown]; Hsd3b6[Unknown]; Hsd3b9[Unknown]; Hsd3b2[Unknown]; Hsd3b3[Unknown]; Hsd3b5[Unknown]; Hsd3b4[Unknown]	product
NAD	HMDB0000902	D-Glucurono-6,3-lactone + NAD + Water → Glucaric acid + NADH + Hydrogen Ion	Aldh9a1[Unknown]; Aldh7a1[Unknown]; Aldh2[Unknown]; Aldh3a2[Unknown]; Aldh1b1[Unknown]	substrate
NAD	HMDB0000902	D-Lactaldehyde + NAD → Pyruvaldehyde + NADH + Hydrogen Ion	Grhpr[Unknown]	substrate
NAD	HMDB0000902	Dehydroepiandrosterone + NAD → Androstenedione + NADH + Hydrogen Ion	Hsd3b8[Unknown]; Hsd3b1[Unknown]; Hsd3b6[Unknown]; Hsd3b9[Unknown]; Hsd3b2[Unknown]; Hsd3b3[Unknown]; Hsd3b5[Unknown]; Hsd3b4[Unknown]; Hsd3b8[Unknown]; Hsd3b1[Unknown]; Hsd3b6[Unknown]; Hsd3b9[Unknown]; Hsd3b2[Unknown]; Hsd3b3[Unknown]; Hsd3b5[Unknown]; Hsd3b4[Unknown]	substrate
NAD	HMDB0000902	Dihydrofolic acid + NAD → Folic acid + NADH + Hydrogen Ion	Dhfr[Enzyme]	substrate
NAD	HMDB0000902	Dihydrolipoamide + NAD → Lipoamide + NADH + Hydrogen Ion	Dld[Unknown]	substrate
NAD	HMDB0000902	Dihydrolipoylprotein + NAD → Lipoylprotein + NADH + Hydrogen Ion	Dld[Unknown]	substrate
NAD	HMDB0000902	Enzyme N6-(dihydrolipoyl)lysine + NAD → Enzyme N6-(lipoyl)lysine + NADH + Hydrogen Ion	Dld[Unknown]	substrate
NAD	HMDB0000902	Estradiol + NAD → Estrone + NADH + Hydrogen Ion	Hsd17b2[Unknown]; H2-Ke6[Unknown]; Hsd17b1[Unknown]; Hsd17b7[Unknown]; Hsd17b6[Unknown]; Hsd17b12[Unknown]	substrate
NAD	HMDB0000902	Estriol + NAD → 16b-Hydroxyestrone + NADH + Hydrogen Ion	Hsd17b2[Unknown]; H2-Ke6[Unknown]; Hsd17b1[Unknown]; Hsd17b7[Unknown]; Hsd17b6[Unknown]; Hsd17b12[Unknown]	substrate
NAD	HMDB0000902	Ethanol + NAD → Acetaldehyde + NADH + Hydrogen Ion	Adh4[Unknown]; Adh5[Unknown]; Adh1[Unknown]; Adh7[Unknown]; Adh1[Unknown]; Adh6b[Unknown]; Adh1[Unknown]	substrate
NAD	HMDB0000902	Etiocholanolone + NAD → Etiocholanedione + NADH + Hydrogen Ion	Akr1c19[Unknown]; Akr1c12[Unknown]; Akr1c13[Unknown]; Akr1cl[Unknown]; Akr1c6[Unknown]; Akr1c20[Unknown]; Akr1c14[Unknown]; Akr1c21[Unknown]; Akr1c18[Unknown]	substrate
NAD	HMDB0000902	Glutathione + NAD → Oxidized glutathione + NADH + Hydrogen Ion	Gsr[Unknown]	substrate
NAD	HMDB0000902	Glyceraldehyde + NAD + Water → Glyceric acid + NADH + Hydrogen Ion	Aldh9a1[Unknown]; Aldh7a1[Unknown]; Aldh2[Unknown]; Aldh3a2[Unknown]; Aldh1b1[Unknown]	substrate
NAD	HMDB0000902	Glyceraldehyde 3-phosphate + Phosphate + NAD → Glyceric acid 1,3-biphosphate + NADH	Gapdhs[Unknown]; Gapdh-ps15[Unknown]; Gapdh[Unknown]	substrate
NAD	HMDB0000902	Glyceraldehyde 3-phosphate + Phosphate + NAD → Glyceric acid 1,3-biphosphate + NADH + Hydrogen Ion	Gapdhs[Unknown]; Gapdh-ps15[Unknown]; Gapdh[Unknown]	substrate
NAD	HMDB0000902	Glyceric acid + NAD → Hydroxypyruvic acid + NADH + Hydrogen Ion	Grhpr[Unknown]	substrate
NAD	HMDB0000902	Glycerol + NAD → Glyceraldehyde + NADH + Hydrogen Ion	Akr1b3[Unknown]; Akr1b8[Unknown]; Akr1b10[Unknown]; Akr1b7[Unknown]	substrate
NAD	HMDB0000902	Glycerol 3-phosphate + NAD → Dihydroxyacetone phosphate + NADH	Gpd1[Unknown]; Gpd1l[Unknown]	substrate
NAD	HMDB0000902	Glycerol 3-phosphate + NAD → Dihydroxyacetone phosphate + NADH + Hydrogen Ion	Gpd1[Unknown]; Gpd1l[Unknown]	substrate
NAD	HMDB0000902	Glycine + Tetrahydrofolic acid + NAD → 5,10-Methylene-THF + Ammonia + Carbon dioxide + NADH + Hydrogen Ion	Amt[Enzyme]; Gcsh[Enzyme]	substrate
NAD	HMDB0000902	Gulonic acid + NAD → 3-Dehydro-L-gulonate + NADH	Cryl1[Unknown]	substrate
NAD	HMDB0000902	Gulonic acid + NAD → 3-Dehydro-L-gulonate + NADH + Hydrogen Ion	Cryl1[Unknown]	substrate
NAD	HMDB0000902	Homovanillin + NAD + Water → Homovanillic acid + NADH + Hydrogen Ion	Aldh3a1[Unknown]; Aldh1a3[Unknown]; Aldh3b2[Unknown]; Aldh3b3[Unknown]; Aldh3b1[Unknown]	substrate
NAD	HMDB0000902	Hypoxanthine + NAD + Water → Xanthine + NADH	Xdh[Unknown]	substrate
NAD	HMDB0000902	Hypoxanthine + NAD + Water → Xanthine + NADH + Hydrogen Ion	Xdh[Unknown]	substrate
NAD	HMDB0000902	Imidazole-4-acetaldehyde + NAD + Water → Imidazoleacetic acid + NADH + Hydrogen Ion	Aldh9a1[Unknown]; Aldh7a1[Unknown]; Aldh2[Unknown]; Aldh3a2[Unknown]; Aldh1b1[Unknown]	substrate
NAD	HMDB0000902	Indoleacetaldehyde + NAD + Water → Indoleacetic acid + NADH + Hydrogen Ion	Aldh9a1[Unknown]; Aldh7a1[Unknown]; Aldh2[Unknown]; Aldh3a2[Unknown]; Aldh1b1[Unknown]	substrate
NAD	HMDB0000902	Inosinic acid + NAD + Water → Xanthylic acid + NADH	Impdh2[Unknown]; Impdh1[Unknown]	substrate
NAD	HMDB0000902	Inosinic acid + NAD + Water → Xanthylic acid + NADH + Hydrogen Ion	Impdh2[Unknown]; Impdh1[Unknown]	substrate
NAD	HMDB0000902	Isocitric acid + NAD → Oxoglutaric acid + CO(2) + NADH	Idh3b[Unknown]; Idh3a[Unknown]; Idh3g[Unknown]	substrate
NAD	HMDB0000902	Isocitric acid + NAD → Oxoglutaric acid + Carbon dioxide + NADH + Hydrogen Ion	Idh3b[Unknown]; Idh3a[Unknown]; Idh3g[Unknown]	substrate
NAD	HMDB0000902	L-Arabitol + NAD → L-Arabinose + NADH + Hydrogen Ion	Akr1b3[Unknown]; Akr1b8[Unknown]; Akr1b10[Unknown]; Akr1b7[Unknown]	substrate
NAD	HMDB0000902	L-Glutamic acid + NAD + Water → Oxoglutaric acid + Ammonia + NADH + Hydrogen Ion	Glud1[Unknown]; Glud1[Unknown]	substrate
NAD	HMDB0000902	L-Glutamic gamma-semialdehyde + NAD + Water → L-Glutamic acid + NADH + Hydrogen Ion	Aldh4a1[Unknown]	substrate
NAD	HMDB0000902	L-Iditol + NAD → L-Sorbose + NADH	Sord[Unknown]	substrate
NAD	HMDB0000902	L-Lactic acid + NAD → Pyruvic acid + NADH	Ldhb[Unknown]; Ldhc[Unknown]; Ldha[Unknown]; Ldhal6b[Unknown]	substrate
NAD	HMDB0000902	L-Lactic acid + NAD → Pyruvic acid + NADH + Hydrogen Ion	Ldhb[Unknown]; Ldhc[Unknown]; Ldha[Unknown]; Ldhal6b[Unknown]	substrate
NAD	HMDB0000902	L-Proline + NAD → 1-Pyrroline-5-carboxylic acid + NADH + Hydrogen Ion	Pycr1[Unknown]; Pycr2[Unknown]	substrate
NAD	HMDB0000902	Lactaldehyde + NAD → Pyruvaldehyde + NADH + Hydrogen Ion	Akr1b3[Unknown]; Akr1b8[Unknown]; Akr1b10[Unknown]; Akr1b7[Unknown]	substrate
NAD	HMDB0000902	Malic acid + NAD → Oxalacetic acid + NADH	Mdh2[Unknown]; Mdh1[Unknown]	substrate
NAD	HMDB0000902	Malic acid + NAD → Oxalacetic acid + NADH + Hydrogen Ion	Mdh2[Unknown]; Mdh1[Unknown]	substrate
NAD	HMDB0000902	Malic acid + NAD → Pyruvic acid + CO(2) + NADH	Me2[Unknown]	substrate
NAD	HMDB0000902	Malic acid + NAD → Pyruvic acid + Carbon dioxide + NADH + Hydrogen Ion	Me2[Unknown]	substrate
NAD	HMDB0000902	Malonic semialdehyde + Coenzyme A + NAD → Acetyl-CoA + Carbon dioxide + NADH + Hydrogen Ion	Aldh6a1[Unknown]	substrate
NAD	HMDB0000902	Menatetrenone + Hydrogen Ion + NADH → Menaquinol + NAD	Nqo1[Unknown]	product
NAD	HMDB0000902	Methylimidazole acetaldehyde + NAD + Water → Methylimidazoleacetic acid + NADH + Hydrogen Ion	Aldh3a1[Unknown]; Aldh1a3[Unknown]; Aldh3b2[Unknown]; Aldh3b3[Unknown]; Aldh3b1[Unknown]	substrate
NAD	HMDB0000902	N(6)-(L-1,3-dicarboxypropyl)-L-lysine + NAD + Water → L-Glutamic acid + Allysine + NADH	Aass[Unknown]	substrate
NAD	HMDB0000902	N4-Acetylaminobutanal + NAD + Water → 4-Acetamidobutanoic acid + NADH + Hydrogen Ion	Aldh9a1[Unknown]; Aldh7a1[Unknown]; Aldh2[Unknown]; Aldh3a2[Unknown]; Aldh1b1[Unknown]	substrate
NAD	HMDB0000902	NAD + (ADP-D-ribosyl)(n)-acceptor → Niacinamide + (ADP-D-ribosyl)(n+1)-acceptor	Tnks2[Unknown]; Parp3[Unknown]; Tnks[Unknown]; Parp1[Unknown]; Parp2[Unknown]; Parp4[Unknown]; Parp10[Unknown]; Parp11[Unknown]; Parp12[Unknown]; Parp14[Unknown]; Parp6[Unknown]; Parp8[Unknown]; Parp9[Unknown]; Tiparp[Unknown]	substrate
NAD	HMDB0000902	NAD + Water → Adenosine diphosphate ribose + Niacinamide	Bst1[Unknown]; Cd38[Unknown]	substrate
NAD	HMDB0000902	NAD + Water → Adenosine monophosphate + beta-nicotinamide D-ribonucleotide	Enpp1[Unknown]; Enpp3[Unknown]; Nudt12[Unknown]	substrate
NAD	HMDB0000902	NAD + a malonylprotein → Niacinamide + O-malonyl-ADP-ribose + a protein	Sirt5[Unknown]	substrate
NAD	HMDB0000902	NAD + a protein → Niacinamide + an N-(ADP-D-ribosyl)-protein	Sirt4[Unknown]	substrate
NAD	HMDB0000902	NAD + a succinylprotein → Niacinamide + O-succinyl-ADP-ribose + a protein	Sirt5[Unknown]	substrate
NAD	HMDB0000902	NAD + an acetylprotein → Niacinamide + O-acetyl-ADP-ribose + a protein	Sirt6[Unknown]; Sirt1[Unknown]; Sirt2[Unknown]; Sirt3[Unknown]; Sirt4[Unknown]; Sirt7[Unknown]	substrate
NAD	HMDB0000902	NAD + protein-L-arginine → Niacinamide + N(omega)-(ADP-D-ribosyl)-protein-L-arginine	Art3[Unknown]; Art5[Unknown]; Art1[Unknown]; Art4[Unknown]; Parp16[Unknown]	substrate
NAD	HMDB0000902	NADH + Coenzyme Q10 → NAD + QH(2)	Ndufs2[Unknown]; Ndufs3[Unknown]; Ndufv2[Unknown]; Ndufs8[Unknown]; Ndufs1[Unknown]; Ndufs7[Unknown]; Ndufv1[Unknown]	product
NAD	HMDB0000902	NADH + acceptor → NAD + reduced acceptor	Ndufs2[Unknown]; Ndufs3[Unknown]; Ndufv2[Unknown]; Ndufs8[Unknown]; Ndufs1[Unknown]; Ndufs7[Unknown]; Ndufv1[Unknown]	product
NAD	HMDB0000902	NADH + ferricytochrome b5 → NAD + Hydrogen Ion + ferrocytochrome b5	Cyb5r3[Unknown]; Cyb5r1[Unknown]; Cyb5r2[Unknown]; Cyb5r4[Unknown]; Cyb5rl[Unknown]	product
NAD	HMDB0000902	NADP + Water → Phosphate + NAD	Phpt1[Enzyme]; Mtmr1[Unknown]; Mtmr2[Unknown]; Mtmr6[Unknown]; Mtmr7[Unknown]	product
NAD	HMDB0000902	NADPH + NAD → NADP + NADH	Nnt[Unknown]	substrate
NAD	HMDB0000902	Oxoadipic acid + Coenzyme A + NAD → Glutaryl-CoA + Carbon dioxide + NADH + Hydrogen Ion	Ogdh[Enzyme]; Ogdhl[Enzyme]	substrate
NAD	HMDB0000902	Perillyl aldehyde + Water + NAD → Perillic acid + NADH + Hydrogen Ion	Aldh2[Unknown]; Aldh3a2[Unknown]; Aldh1b1[Unknown]	substrate
NAD	HMDB0000902	Phenylacetaldehyde + NAD + Water → Phenylacetic acid + NADH + Hydrogen Ion	Aldh3a1[Unknown]; Aldh1a3[Unknown]; Aldh3b2[Unknown]; Aldh3b3[Unknown]; Aldh3b1[Unknown]	substrate
NAD	HMDB0000902	Pregnenolone + NAD → Progesterone + NADH + Hydrogen Ion	Hsd3b8[Unknown]; Hsd3b1[Unknown]; Hsd3b6[Unknown]; Hsd3b9[Unknown]; Hsd3b2[Unknown]; Hsd3b3[Unknown]; Hsd3b5[Unknown]; Hsd3b4[Unknown]; Hsd3b8[Unknown]; Hsd3b1[Unknown]; Hsd3b6[Unknown]; Hsd3b9[Unknown]; Hsd3b2[Unknown]; Hsd3b3[Unknown]; Hsd3b5[Unknown]; Hsd3b4[Unknown]	substrate
NAD	HMDB0000902	Primary alcohol + NAD → Aldehyde + NADH + Hydrogen Ion	Adh4[Unknown]; Adh5[Unknown]; Adh1[Unknown]; Adh7[Unknown]; Adh1[Unknown]; Adh6b[Unknown]; Adh1[Unknown]	substrate
NAD	HMDB0000902	Protein N(6)-(dihydrolipoyl)lysine + NAD → protein N(6)-(lipoyl)lysine + NADH	Dld[Unknown]	substrate
NAD	HMDB0000902	Pyrroline hydroxycarboxylic acid + NAD + Water → 4-Hydroxy-L-glutamic acid + NADH + Hydrogen Ion	Aldh4a1[Unknown]	substrate
NAD	HMDB0000902	Retinal + NAD + Water → 13-cis-Retinoic acid + NADH	Aldh1a1[Unknown]; Aldh1a7[Unknown]; Aldh1a2[Unknown]	substrate
NAD	HMDB0000902	Retinal + NAD + Water → all-trans-Retinoic acid + NADH + Hydrogen Ion	Aldh1a1[Unknown]; Aldh1a7[Unknown]; Aldh1a2[Unknown]	substrate
NAD	HMDB0000902	S-Hydroxymethylglutathione + NAD → S-Formylglutathione + NADH + Hydrogen Ion	Adh5[Unknown]	substrate
NAD	HMDB0000902	Saccharopine + NAD + Water → L-Glutamic acid + Allysine + NADH + Hydrogen Ion	Aass[Unknown]	substrate
NAD	HMDB0000902	Sorbitol + NAD → D-Fructose + NADH + Hydrogen Ion	Sord[Unknown]	substrate
NAD	HMDB0000902	Succinic acid semialdehyde + NAD + Water → Succinic acid + NADH	Aldh5a1[Unknown]	substrate
NAD	HMDB0000902	Succinic acid semialdehyde + NAD + Water → Succinic acid + NADH + Hydrogen Ion	Aldh5a1[Unknown]	substrate
NAD	HMDB0000902	Testosterone + Hydrogen Ion + NADH → 5-Androstenediol + NAD	Hsd3b8[Unknown]; Hsd3b1[Unknown]; Hsd3b6[Unknown]; Hsd3b9[Unknown]; Hsd3b2[Unknown]; Hsd3b3[Unknown]; Hsd3b5[Unknown]; Hsd3b4[Unknown]; Hsd3b8[Unknown]; Hsd3b1[Unknown]; Hsd3b6[Unknown]; Hsd3b9[Unknown]; Hsd3b2[Unknown]; Hsd3b3[Unknown]; Hsd3b5[Unknown]; Hsd3b4[Unknown]	product
NAD	HMDB0000902	Testosterone + NAD → Androstenedione + NADH	Akr1c19[Unknown]; Akr1c12[Unknown]; Akr1c13[Unknown]; Akr1cl[Unknown]; Akr1c6[Unknown]; Akr1c20[Unknown]; Akr1c14[Unknown]; Akr1c21[Unknown]; Akr1c18[Unknown]; Hsd17b2[Unknown]; H2-Ke6[Unknown]; Hsd17b6[Unknown]	substrate
NAD	HMDB0000902	Testosterone + NAD → Androstenedione + NADH + Hydrogen Ion	Hsd17b2[Unknown]; H2-Ke6[Unknown]; Hsd17b6[Unknown]	substrate
NAD	HMDB0000902	Tetrahydrocorticosterone + NAD → 11b,21-Dihydroxy-5b-pregnane-3,20-dione + NADH + Hydrogen Ion	Akr1c19[Unknown]; Akr1c12[Unknown]; Akr1c13[Unknown]; Akr1cl[Unknown]; Akr1c6[Unknown]; Akr1c20[Unknown]; Akr1c14[Unknown]; Akr1c21[Unknown]; Akr1c18[Unknown]	substrate
NAD	HMDB0000902	Tetrahydrocortisol + NAD → Dihydrocortisol + NADH + Hydrogen Ion	Akr1c19[Unknown]; Akr1c12[Unknown]; Akr1c13[Unknown]; Akr1cl[Unknown]; Akr1c6[Unknown]; Akr1c20[Unknown]; Akr1c14[Unknown]; Akr1c21[Unknown]; Akr1c18[Unknown]	substrate
NAD	HMDB0000902	Tetrahydrocortisone + NAD → 17a,21-Dihydroxy-5b-pregnane-3,11,20-trione + NADH + Hydrogen Ion	Akr1c19[Unknown]; Akr1c12[Unknown]; Akr1c13[Unknown]; Akr1cl[Unknown]; Akr1c6[Unknown]; Akr1c20[Unknown]; Akr1c14[Unknown]; Akr1c21[Unknown]; Akr1c18[Unknown]	substrate
NAD	HMDB0000902	Tetrahydrofolic acid + NAD → Dihydrofolic acid + NADH + Hydrogen Ion	Dhfr[Enzyme]	substrate
NAD	HMDB0000902	Tetrahydrofolic acid + NAD → Folic acid + NADH + Hydrogen Ion	Dhfr[Enzyme]	substrate
NAD	HMDB0000902	Tyramine + Oxygen + NADH + Hydrogen Ion → Dopamine + NAD + Water	Tyr[Unknown]	product
NAD	HMDB0000902	Uridine diphosphate glucose + NAD + Water → Uridine diphosphate glucuronic acid + NADH	Ugdh[Unknown]	substrate
