metabolite	HMDB_ID	reaction	gene	direction
Oxygen	HMDB0001377	4,4-Dimethyl-5a-cholesta-8,24-dien-3-b-ol + NADPH + Hydrogen Ion + Oxygen → 3-beta-Hydroxy-4-beta-methyl-5-alpha-cholest-7-ene-4-alpha-carboxylate + NADP + Water	MSMO1[Unknown]; C5orf4[Unknown]	substrate
Oxygen	HMDB0001377	4,4-Dimethyl-5a-cholesta-8,24-dien-3-b-ol + NADPH + Hydrogen Ion + Oxygen → 4a-Carboxy-4b-methyl-5a-cholesta-8,24-dien-3b-ol + NADP + Water	MSMO1[Unknown]; C5orf4[Unknown]	substrate
Oxygen	HMDB0001377	4-Hydroxyphenylpyruvic acid + Oxygen → Homogentisic acid + CO(2)	HPD[Unknown]	substrate
Oxygen	HMDB0001377	4-Hydroxyphenylpyruvic acid + Oxygen → Homogentisic acid + Carbon dioxide	HPD[Unknown]	substrate
Oxygen	HMDB0001377	4-Nitrophenol + NADPH + Oxygen → 4-Nitrocatechol + NADP + Water	CYP2E1[Unknown]	substrate
Oxygen	HMDB0001377	4-Trimethylammoniobutanoic acid + Oxoglutaric acid + Oxygen → L-Carnitine + Succinic acid + CO(2)	BBOX1[Unknown]	substrate
Oxygen	HMDB0001377	4-Trimethylammoniobutanoic acid + Oxoglutaric acid + Oxygen → L-Carnitine + Succinic acid + Carbon dioxide	BBOX1[Unknown]	substrate
Oxygen	HMDB0001377	4-beta-Hydroxymethyl-4-alpha-methyl-5-alpha-cholest-7-en-3-beta-ol + NAD(P)H + Oxygen → 3-beta-Hydroxy-4-beta-methyl-5-alpha-cholest-7-ene-4-alpha-carbaldehyde + NAD(P)(+) + Water	MSMO1[Unknown]	substrate
Oxygen	HMDB0001377	5,6-Dihydroxyindole + Oxygen → Indole-5,6-quinone + Water	TYR[Unknown]	substrate
Oxygen	HMDB0001377	5-Hydroxy-L-tryptophan + Oxygen → 5-Hydroxy-N-formylkynurenine	IDO1[Unknown]; IDO2[Unknown]	substrate
Oxygen	HMDB0001377	5-Hydroxyindoleacetaldehyde + Oxygen + Water → 5-Hydroxyindoleacetic acid + Hydrogen peroxide	AOX1[Unknown]	substrate
Oxygen	HMDB0001377	5-Hydroxykynurenamine + Water + Oxygen → 4,6-Dihydroxyquinoline + Ammonia + Hydrogen peroxide + Water	MAOB[Unknown]; MAOA[Unknown]	substrate
Oxygen	HMDB0001377	5beta-Cholestane-3alpha,7alpha,12alpha-triol + NADPH + Oxygen → Coprocholic acid + NADP + Water	CYP27A1[Unknown]	substrate
Oxygen	HMDB0001377	5beta-Cholestane-3alpha,7alpha,12alpha-triol + Oxygen + NADPH → 27-Deoxy-5b-cyprinol + NADP + Water	CYP27A1[Unknown]	substrate
Oxygen	HMDB0001377	7 alpha,26-Dihydroxy-4-cholesten-3-one + Oxygen + NADPH + Hydrogen Ion → 7alpha-Hydroxy-3-oxo-4-cholestenoate + NADP + Water	CYP27A1[Unknown]	substrate
Oxygen	HMDB0001377	7-Methylxanthine + Oxygen + Water → 7-Methyluric acid + Hydrogen peroxide	XDH[Unknown]	substrate
Oxygen	HMDB0001377	7a-Hydroxy-cholestene-3-one + Hydrogen Ion + Oxygen + NADPH → 7a,12a-Dihydroxy-cholestene-3-one + NADP + Water	CYP8B1[Unknown]	substrate
Oxygen	HMDB0001377	7a-Hydroxy-cholestene-3-one + NADPH + Oxygen → 7a,12a-Dihydroxy-cholestene-3-one + NADP + Water	CYP8B1[Unknown]	substrate
Oxygen	HMDB0001377	A D-amino acid + Water + Oxygen → a 2-oxo acid + Ammonia + Hydrogen peroxide	DAO[Unknown]	substrate
Oxygen	HMDB0001377	A steroid + AH(2) + Oxygen → a 17-alpha-hydroxysteroid + A + Water	CYP17A1[Unknown]	substrate
Oxygen	HMDB0001377	A steroid + AH(2) + Oxygen → a 21-hydroxysteroid + A + Water	CYP21A2[Unknown]	substrate
Oxygen	HMDB0001377	A steroid + reduced adrenal ferredoxin + Oxygen → an 11-beta-hydroxysteroid + oxidized adrenal ferredoxin + Water	CYP11B1[Unknown]; CYP11B2[Unknown]	substrate
Oxygen	HMDB0001377	Acyl-CoA + Oxygen → trans-2,3-dehydroacyl-CoA + Hydrogen peroxide	ACOX1[Unknown]; ACOX3[Unknown]	substrate
Oxygen	HMDB0001377	Albendazole + NADPH + Oxygen → albendazole S-oxide + NADP + Water	CYP3A4[Unknown]	substrate
Oxygen	HMDB0001377	Aminoacetone + Water + Oxygen → Pyruvaldehyde + Ammonia + Hydrogen peroxide	MAOB[Unknown]; MAOA[Unknown]; AOC3[Unknown]; AOC2[Unknown]	substrate
Oxygen	HMDB0001377	An HIF alpha chain L-proline + Oxoglutaric acid + Oxygen → An HIF alpha chain trans-4-hydroxy-L-proline + Succinic acid + CO(2)	P4HTM[Enzyme]	substrate
Oxygen	HMDB0001377	An L-amino acid + Water + Oxygen → a 2-oxo acid + Ammonia + Hydrogen peroxide	IL4I1[Unknown]	substrate
Oxygen	HMDB0001377	An S-prenyl-L-cysteine + Oxygen + Water → a prenal + L-Cysteine + Hydrogen peroxide	PCYOX1[Unknown]	substrate
Oxygen	HMDB0001377	An aldehyde + Water + Oxygen → a carboxylate + Hydrogen peroxide	AOX1[Unknown]	substrate
Oxygen	HMDB0001377	Ankyrin-repeat-L-histidine + Oxoglutaric acid + Oxygen → ankyrin-repeat-(3S)-3-hydroxy-L-histidine + Succinic acid + CO(2)	HIF1AN[Unknown]	substrate
Oxygen	HMDB0001377	Arachidonic acid + AH(2) + Oxygen → prostaglandin H(2) + A + Water	PTGS2[Unknown]; PTGS1[Unknown]	substrate
Oxygen	HMDB0001377	Arachidonic acid + Oxygen + NADPH + Hydrogen Ion → 11,12-Epoxyeicosatrienoic acid + NADP + Water	CYP4A11[Unknown]; CYP4A22[Unknown]	substrate
Oxygen	HMDB0001377	Arachidonic acid + Oxygen + NADPH + Hydrogen Ion → 20-Hydroxyeicosatetraenoic acid + NADP + Water	CYP4A11[Unknown]; CYP4F2[Unknown]; CYP4F3[Unknown]; CYP4F11[Unknown]; CYP4F8[Unknown]; CYP4A22[Unknown]; CYP4F22[Unknown]	substrate
Oxygen	HMDB0001377	Arachidonic acid + Oxygen → 12(S)-HPETE	ALOX12[Unknown]	substrate
Oxygen	HMDB0001377	Arachidonic acid + Oxygen → 15(S)-HPETE	ALOX15B[Unknown]; ALOX15[Unknown]	substrate
Oxygen	HMDB0001377	Arachidonic acid + Oxygen → 5(S)-Hydroperoxyeicosatetraenoic acid	ALOX5[Unknown]	substrate
Oxygen	HMDB0001377	Arachidonic acid + Oxygen → 8(S)-HPETE	ALOX15B[Unknown]	substrate
Oxygen	HMDB0001377	Arachidonic acid + Oxygen → Leukotriene A4 + Water	ALOX5[Unknown]	substrate
Oxygen	HMDB0001377	Arachidonic acid + Oxygen → Prostaglandin G2	PTGS2[Unknown]; PTGS1[Unknown]	substrate
Oxygen	HMDB0001377	Arachidonic acid + Oxygen → leukotriene A(4) + Water	ALOX5[Unknown]	substrate
Oxygen	HMDB0001377	Cadaverine + Water + Oxygen → 5-Aminopentanal + Ammonia + Hydrogen peroxide	AOC3[Unknown]; AOC2[Unknown]	substrate
Oxygen	HMDB0001377	Calcidiol + NADP + Water → Vitamin D3 + NADPH + Hydrogen Ion + Oxygen	CYP2R1[Unknown]	product
Oxygen	HMDB0001377	Calcidiol + NADPH + Hydrogen Ion + Oxygen → Secalciferol + NADP + Water	CYP24A1[Unknown]	substrate
Oxygen	HMDB0001377	Calcidiol + NADPH + Oxygen → (24R)-24,25-Dihydroxycalciol + NADP + Water	CYP24A1[Unknown]	substrate
Oxygen	HMDB0001377	Calcidiol + NADPH + Oxygen → Calcitriol + NADP + Water	CYP27B1[Unknown]	substrate
Oxygen	HMDB0001377	Calcidiol + Oxygen + NADPH + Hydrogen Ion → Calcitriol + NADP + Water	CYP27B1[Unknown]	substrate
Oxygen	HMDB0001377	Calcitriol + NADPH + Hydrogen Ion + Oxygen → 24-Hydroxycalcitriol + NADP + Water	CYP24A1[Unknown]	substrate
Oxygen	HMDB0001377	Calcitriol + NADPH + Oxygen → 24-Hydroxycalcitriol + NADP + Water	CYP24A1[Unknown]	substrate
Oxygen	HMDB0001377	Cephalosporin C + Water + Oxygen → (7R)-7-(5-Carboxy-5-oxopentanoyl)aminocephalosporinate + Ammonia + Hydrogen peroxide	DAO[Unknown]	substrate
Oxygen	HMDB0001377	Cholesterol + AH(2) + Oxygen → 25-Hydroxycholesterol + A + Water	CH25H[Unknown]	substrate
Oxygen	HMDB0001377	Cholesterol + NADPH + Oxygen → 24-Hydroxycholesterol + NADP + Water	CYP46A1[Unknown]	substrate
Oxygen	HMDB0001377	Cholesterol + NADPH + Oxygen → 7alpha-Hydroxycholesterol + NADP + Water	CYP7A1[Unknown]	substrate
Oxygen	HMDB0001377	Cholesterol + Oxygen + Hydrogen Ion + Reduced adrenal ferredoxin → 20alpha-Hydroxycholesterol + Water + Oxidized adrenal ferredoxin	CYP11A1[Unknown]	substrate
Oxygen	HMDB0001377	Cholesterol + Oxygen + NADPH + Hydrogen Ion → 27-Hydroxycholesterol + NADP + Water	CYP27A1[Unknown]	substrate
Oxygen	HMDB0001377	Cholesterol + Oxygen + NADPH + Hydrogen Ion → 7alpha-Hydroxycholesterol + NADP + Water	CYP7A1[Unknown]	substrate
Oxygen	HMDB0001377	Cholesterol + Oxygen + Reduced adrenal ferredoxin + Hydrogen Ion → 22b-Hydroxycholesterol + Water + Oxidized adrenal ferredoxin	CYP11A1[Unknown]	substrate
Oxygen	HMDB0001377	Cholesterol + Reduced acceptor + Oxygen → 25-Hydroxycholesterol + Acceptor + Water	CH25H[Unknown]	substrate
Oxygen	HMDB0001377	Cholesterol + reduced adrenal ferredoxin + Oxygen → Pregnenolone + 4-Methylpentanal + oxidized adrenal ferredoxin + Water	CYP11A1[Unknown]	substrate
Oxygen	HMDB0001377	Citalopram + Oxygen + Water → Citalopram aldehyde + Dimethylamine + Hydrogen peroxide	MAOB[Unknown]; MAOA[Unknown]	substrate
Oxygen	HMDB0001377	Citalopram aldehyde + Water + Oxygen → Citalopram propionic acid + Hydrogen peroxide	AOX1[Unknown]	substrate
Oxygen	HMDB0001377	Coproporphyrinogen III + Oxygen + Hydrogen Ion → Protoporphyrinogen IX + CO(2) + Water	CPOX[Unknown]	substrate
Oxygen	HMDB0001377	Coproporphyrinogen III + Oxygen → Protoporphyrinogen IX + Carbon dioxide + Water	CPOX[Unknown]	substrate
Oxygen	HMDB0001377	Cortexolone + Reduced ferredoxin + Oxygen → Cortisol + Oxidized ferredoxin + Water	CYP11B1[Unknown]; CYP11B2[Unknown]	substrate
Oxygen	HMDB0001377	Corticosterone + Reduced adrenal ferredoxin + Oxygen → 18-Hydroxycorticosterone + Oxidized adrenal ferredoxin + Water	CYP11B2[Unknown]	substrate
Oxygen	HMDB0001377	Corticosterone + reduced adrenal ferredoxin + Oxygen → 18-Hydroxycorticosterone + oxidized adrenal ferredoxin + Water	CYP11B2[Unknown]	substrate
Oxygen	HMDB0001377	Cysteamine + Oxygen → Hypotaurine	ADO[Unknown]	substrate
Oxygen	HMDB0001377	D-Aspartic acid + Water + Oxygen → Oxalacetic acid + Ammonia + Hydrogen peroxide	DDO[Unknown]	substrate
Oxygen	HMDB0001377	D-Ornithine + Water + Oxygen → 5-Amino-2-oxopentanoic acid + Ammonia + Hydrogen peroxide	DAO[Unknown]	substrate
Oxygen	HMDB0001377	D-Proline + Oxygen → 1-Pyrroline-2-carboxylic acid + Hydrogen peroxide	DAO[Unknown]	substrate
Oxygen	HMDB0001377	D-Tryptophan + Oxygen → N&#39;-Formylkynurenine	IDO1[Unknown]	substrate
Oxygen	HMDB0001377	DNA 5-methylcytosine + Oxoglutaric acid + Oxygen → DNA 5-hydroxymethylcytosine + Succinic acid + CO(2)	TET1[Unknown]; TET2[Unknown]; TET3[Unknown]	substrate
Oxygen	HMDB0001377	DNA-base-CH(3) + Oxoglutaric acid + Oxygen → DNA-base + Formaldehyde + Succinic acid + CO(2)	ALKBH2[Unknown]; ALKBH1[Unknown]	substrate
Oxygen	HMDB0001377	Dehydroepiandrosterone + Oxygen + NADPH + Hydrogen Ion → 7a-Hydroxydehydroepiandrosterone + NADP + Water	CYP7A1[Unknown]	substrate
Oxygen	HMDB0001377	Deoxycorticosterone + Reduced adrenal ferredoxin + Oxygen → Aldosterone + Oxidized adrenal ferredoxin + Water	CYP11B1[Unknown]	substrate
Oxygen	HMDB0001377	Deoxycorticosterone + Reduced ferredoxin + Oxygen → Corticosterone + Oxidized ferredoxin + Water	CYP11B1[Unknown]; CYP11B2[Unknown]	substrate
Oxygen	HMDB0001377	Didemethylcitalopram + Water + Oxygen → Citalopram aldehyde + Ammonia + Hydrogen peroxide	MAOB[Unknown]; MAOA[Unknown]	substrate
Oxygen	HMDB0001377	Dopamine + Ascorbic acid + Oxygen → Norepinephrine + Dehydroascorbic acid + Water	DBH[Unknown]; DBH[Unknown]	substrate
Oxygen	HMDB0001377	Dopamine + Water + Oxygen → 3,4-Dihydroxyphenylacetaldehyde + Ammonia + Hydrogen peroxide	MAOB[Unknown]; MAOA[Unknown]; AOC3[Unknown]; AOC2[Unknown]	substrate
Oxygen	HMDB0001377	Epinephrine + Water + Oxygen → 3,4-Dihydroxymandelaldehyde + Methylamine + Hydrogen peroxide	MAOB[Unknown]; MAOA[Unknown]	substrate
Oxygen	HMDB0001377	Eucalyptol + NADPH + Oxygen → 2-exo-hydroxy-1,8-cineole + NADP + Water	CYP3A4[Unknown]	substrate
Oxygen	HMDB0001377	Farnesylcysteine + Oxygen + Water → 2-trans,6-trans-Farnesal + L-Cysteine + Hydrogen peroxide	PCYOX1[Unknown]	substrate
Oxygen	HMDB0001377	Fatty acid + Oxygen + Reduced flavoprotein → Glycolic acid + Oxidized flavoprotein + Water	CYP4A11[Unknown]; CYP4A22[Unknown]	substrate
Oxygen	HMDB0001377	Fe2+ + Hydrogen Ion + Oxygen → Iron + Water	FTMT[Unknown]; CP[Unknown]; FXN[Unknown]; FTH1[Unknown]	substrate
Oxygen	HMDB0001377	Gentisic acid + Hydrogen peroxide → Gentisate aldehyde + Oxygen + Water	AOX1[Unknown]	product
Oxygen	HMDB0001377	Gla protein + Vitamin K1 2,3-epoxide + Water → Gla protein precursor + Phylloquinol + Carbon dioxide + Oxygen	GGCX[Unknown]	product
Oxygen	HMDB0001377	Glycine + Water + Oxygen → Glyoxylic acid + Ammonia + Hydrogen peroxide	DAO[Unknown]	substrate
Oxygen	HMDB0001377	Glycolic acid + Oxygen → Glyoxylic acid + Hydrogen peroxide	HAO1[Unknown]; HAO2[Unknown]	substrate
Oxygen	HMDB0001377	Heme + AH(2) + Oxygen → Biliverdin + Fe2+ + CO + A + Water	HMOX2[Unknown]; HMOX1[Unknown]	substrate
Oxygen	HMDB0001377	Hemoglobin + FADH + Oxygen → Globin + Biliverdin + Carbon monoxide + Iron + FAD + Water	HMOX2[Unknown]; HMOX1[Unknown]	substrate
Oxygen	HMDB0001377	Histamine + Water + Oxygen → Imidazole-4-acetaldehyde + Ammonia + Hydrogen peroxide	ABP1[Unknown]	substrate
Oxygen	HMDB0001377	Homogentisic acid + Oxygen → Maleylacetoacetic acid	HGD[Unknown]	substrate
Oxygen	HMDB0001377	Hydrogen peroxide → Oxygen + Water	CAT[Unknown]	product
Oxygen	HMDB0001377	Hydroquinone + Oxygen → Quinone + Water	TYR[Unknown]	substrate
Oxygen	HMDB0001377	Hypoxanthine + Oxygen + Water → Xanthine + Hydrogen peroxide	XDH[Unknown]	substrate
Oxygen	HMDB0001377	Hypoxia-inducible factor-L-asparagine + Oxoglutaric acid + Oxygen → hypoxia-inducible factor-(3S)-3-hydroxy-L-asparagine + Succinic acid + CO(2)	HIF1AN[Unknown]	substrate
Oxygen	HMDB0001377	Hypoxia-inducible factor-L-proline + Oxoglutaric acid + Oxygen → hypoxia-inducible factor-trans-4-hydroxy-L-proline + Succinic acid + CO(2)	EGLN1[Enzyme]; EGLN2[Enzyme]; EGLN3[Enzyme]	substrate
Oxygen	HMDB0001377	L-Arginine + NADPH + Oxygen → Citrulline + Nitric oxide + NADP + Water	NOS2[Unknown]; NOS1[Unknown]; NOS3[Unknown]	substrate
Oxygen	HMDB0001377	L-Arginine + Oxygen + NADPH + Hydrogen Ion → N(omega)-Hydroxyarginine + NADP + Water	NOS2[Unknown]; NOS1[Unknown]; NOS3[Unknown]	substrate
Oxygen	HMDB0001377	L-Arginine + Oxygen + NADPH + Hydrogen Ion → Nitric oxide + Citrulline + NADP + Water	NOS2[Unknown]; NOS1[Unknown]; NOS3[Unknown]	substrate
Oxygen	HMDB0001377	L-Aspartic acid + Water + Oxygen → Oxalacetic acid + Ammonia + Hydrogen peroxide	IL4I1[Unknown]	substrate
Oxygen	HMDB0001377	L-Cysteine + Oxygen → 3-Sulfinoalanine	CDO1[Unknown]	substrate
Oxygen	HMDB0001377	L-Dopa + L-Tyrosine + Oxygen → Dopaquinone + L-Dopa + Water	TYR[Unknown]	substrate
Oxygen	HMDB0001377	L-Dopa + Oxygen → Dopaquinone + Water	TYR[Unknown]	substrate
Oxygen	HMDB0001377	L-Isoleucine + Water + Oxygen → 3-Methyl-2-oxovaleric acid + Ammonia + Hydrogen peroxide	IL4I1[Unknown]	substrate
Oxygen	HMDB0001377	L-Kynurenine + NADPH + Oxygen → L-3-Hydroxykynurenine + NADP + Water	KMO[Unknown]	substrate
Oxygen	HMDB0001377	L-Kynurenine + Oxygen + NADPH + Hydrogen Ion → L-3-Hydroxykynurenine + NADP + Water	KMO[Unknown]	substrate
Oxygen	HMDB0001377	L-Methionine + Water + Oxygen → 2-Oxo-4-methylthiobutanoic acid + Ammonia + Hydrogen peroxide	IL4I1[Unknown]	substrate
Oxygen	HMDB0001377	L-Phenylalanine + Oxygen → 2-Phenylacetamide + Carbon dioxide	PRDX6[Enzyme]	substrate
Oxygen	HMDB0001377	L-Phenylalanine + Tetrahydrobiopterin + Oxygen → L-Tyrosine + 4a-Hydroxytetrahydrobiopterin	PAH[Enzyme]	substrate
Oxygen	HMDB0001377	L-Phenylalanine + Water + Oxygen → Phenylpyruvic acid + Ammonia + Hydrogen peroxide	IL4I1[Unknown]	substrate
Oxygen	HMDB0001377	L-Pipecolic acid + Oxygen → ​2,3,4,5-Tetrahydro-2-pyridinecarboxylic acid + Hydrogen peroxide	PIPOX[Unknown]	substrate
Oxygen	HMDB0001377	L-Proline + Oxoglutaric acid + Oxygen → 4-Hydroxyproline + Succinic acid + Carbon dioxide	P4HA2[Enzyme]; P4HA1[Enzyme]; P4HA3[Enzyme]	substrate
Oxygen	HMDB0001377	L-Tryptophan + Oxygen → L-Formylkynurenine	IDO1[Unknown]; TDO2[Unknown]; IDO2[Unknown]	substrate
Oxygen	HMDB0001377	L-Tryptophan + Tetrahydrobiopterin + Oxygen → 5-Hydroxy-L-tryptophan + 4a-Hydroxytetrahydrobiopterin	TPH1[Enzyme]; TPH2[Enzyme]	substrate
Oxygen	HMDB0001377	L-Tryptophan + Water + Oxygen → Indolepyruvate + Ammonia + Hydrogen peroxide	IL4I1[Unknown]	substrate
Oxygen	HMDB0001377	L-Tyrosine + Oxygen → Dopaquinone + Water	TYR[Unknown]	substrate
Oxygen	HMDB0001377	L-Tyrosine + Oxygen → L-Dopa + Water	TYR[Unknown]	substrate
Oxygen	HMDB0001377	L-Tyrosine + Tetrahydrobiopterin + Oxygen → L-Dopa + 4a-Hydroxytetrahydrobiopterin	TH[Enzyme]	substrate
Oxygen	HMDB0001377	L-Tyrosine + Water + Oxygen → 4-Hydroxyphenylpyruvic acid + Ammonia + Hydrogen peroxide	IL4I1[Unknown]	substrate
Oxygen	HMDB0001377	L-histidine-[60S ribosomal protein L27a] + Oxoglutaric acid + Oxygen → (3S)-3-hydroxy-L-histidine-[60S ribosomal protein L27a] + Succinic acid + CO(2)	MINA[Unknown]	substrate
Oxygen	HMDB0001377	L-histidine-[60S ribosomal protein L8] + Oxoglutaric acid + Oxygen → (3S)-3-hydroxy-L-histidine-[60S ribosomal protein L8] + Succinic acid + CO(2)	NO66[Unknown]	substrate
Oxygen	HMDB0001377	L-lysine-[procollagen] + Oxoglutaric acid + Oxygen → (2S,5R)-5-hydroxy-L-lysine-[procollagen] + Succinic acid + CO(2)	PLOD1[Unknown]; PLOD2[Unknown]; PLOD3[Unknown]	substrate
Oxygen	HMDB0001377	L-proline-[procollagen] + Oxoglutaric acid + Oxygen → trans-3-hydroxy-L-proline-[procollagen] + Succinic acid + CO(2)	LEPRE1[Unknown]; LEPREL1[Unknown]; LEPREL2[Unknown]	substrate
Oxygen	HMDB0001377	L-proline-[procollagen] + Oxoglutaric acid + Oxygen → trans-4-hydroxy-L-proline-[procollagen] + Succinic acid + CO(2)	P4HA2[Enzyme]; P4HA1[Enzyme]; P4HA3[Enzyme]	substrate
Oxygen	HMDB0001377	Lanosterol + Oxygen + NADPH + Hydrogen Ion → 4,4-Dimethylcholesta-8,14,24-trienol + Formic acid + NADP + Water	CYP51A1[Unknown]	substrate
Oxygen	HMDB0001377	Lathosterol + NAD(P)H + Oxygen → 7-Dehydrocholesterol + NAD(P)(+) + Water	SC5DL[Unknown]	substrate
Oxygen	HMDB0001377	Lathosterol + NADH + Hydrogen Ion + Oxygen → 7-Dehydrocholesterol + NAD + Water	SC5DL[Unknown]	substrate
Oxygen	HMDB0001377	Lathosterol + NADPH + Hydrogen Ion + Oxygen → 7-Dehydrocholesterol + NADP + Water	SC5DL[Unknown]	substrate
Oxygen	HMDB0001377	Leukotriene B4 + NADPH + Hydrogen Ion + Oxygen → 20-Hydroxy-leukotriene B4 + NADP + Water	CYP4F2[Unknown]; CYP4F3[Unknown]; CYP4F11[Unknown]; CYP4F8[Unknown]; CYP4F22[Unknown]	substrate
Oxygen	HMDB0001377	Leukotriene B4 + NADPH + Oxygen → 20-Hydroxy-leukotriene B4 + NADP + Water	CYP4F2[Unknown]; CYP4F3[Unknown]	substrate
Oxygen	HMDB0001377	Linoleic acid + Oxygen → 13-L-Hydroperoxylinoleic acid	ALOX15[Unknown]	substrate
Oxygen	HMDB0001377	Lithocholic acid + NADPH + Oxygen → Hyodeoxycholic acid + NADP + Water	CYP3A4[Unknown]	substrate
Oxygen	HMDB0001377	Melatonin + Oxygen → Acetyl-N-formyl-5-methoxykynurenamine	IDO1[Unknown]; IDO2[Unknown]	substrate
Oxygen	HMDB0001377	Mercaptopurine + Water + Oxygen → 6-Thiourate + Hydrogen peroxide	XDH[Unknown]	substrate
Oxygen	HMDB0001377	Metanephrine + Water + Oxygen → 3-Methoxy-4-hydroxyphenylglycolaldehyde + Hydrogen peroxide + Methylamine	MAOB[Unknown]; MAOA[Unknown]	substrate
Oxygen	HMDB0001377	Methylamine + Oxygen + Water → Formaldehyde + Ammonia + Hydrogen peroxide	AOC3[Unknown]; AOC2[Unknown]	substrate
Oxygen	HMDB0001377	Methylmalonic acid + Hydrogen peroxide → (S)-Methylmalonic acid semialdehyde + Oxygen + Water	AOX1[Unknown]	product
Oxygen	HMDB0001377	N,N-Dimethylaniline + NADPH + Oxygen → Dimethylaniline-N-oxide + NADP + Water	FMO5[Unknown]; FMO2[Unknown]; FMO4[Unknown]; FMO3[Unknown]; FMO1[Unknown]; FMO6P[Unknown]	substrate
Oxygen	HMDB0001377	N-Acetylputrescine + Water + Oxygen → N4-Acetylaminobutanal + Ammonia + Hydrogen peroxide	MAOB[Unknown]; MAOA[Unknown]	substrate
Oxygen	HMDB0001377	N-Desmethylcitalopram + Oxygen + Water → Citalopram aldehyde + Methylamine + Hydrogen peroxide	MAOB[Unknown]; MAOA[Unknown]	substrate
Oxygen	HMDB0001377	N-Methylputrescine + Oxygen + Hydrogen Ion → 1-Methylpyrrolinium + Hydrogen peroxide + Ammonia	AOC3[Unknown]; AOC2[Unknown]	substrate
Oxygen	HMDB0001377	N1,N12-Diacetylspermine + Oxygen + Water → N1-Acetylspermidine + 3-Acetamidobutanal + Hydrogen peroxide	PAOX[Unknown]	substrate
Oxygen	HMDB0001377	N1-Acetylspermidine + Oxygen + Water → Putrescine + Acetamidopropanal + Hydrogen peroxide	PAOX[Unknown]	substrate
Oxygen	HMDB0001377	N1-Acetylspermine + Oxygen + Water → Spermidine + Acetamidopropanal + Hydrogen peroxide	PAOX[Unknown]	substrate
Oxygen	HMDB0001377	N6,N6,N6-Trimethyl-L-lysine + Oxoglutaric acid + Oxygen → 3-Hydroxy-N6,N6,N6-trimethyl-L-lysine + Succinic acid + Carbon dioxide	TMLHE[Unknown]	substrate
Oxygen	HMDB0001377	N6,N6,N6-Trimethyl-L-lysine + Oxoglutaric acid + Oxygen → 3-hydroxy-N(6),N(6),N(6)-trimethyl-L-lysine + Succinic acid + CO(2)	TMLHE[Unknown]	substrate
Oxygen	HMDB0001377	NAD(P)H + Oxygen → NAD(P)(+) + Hydrogen peroxide	DUOX2[Unknown]; DUOX1[Unknown]	substrate
Oxygen	HMDB0001377	NADPH + N(omega)-Hydroxyarginine + Oxygen + Hydrogen Ion → NADP + Nitric oxide + Citrulline + Water	NOS2[Unknown]; NOS1[Unknown]; NOS3[Unknown]	substrate
Oxygen	HMDB0001377	Norepinephrine + Water + Oxygen → 3,4-Dihydroxymandelaldehyde + Ammonia + Hydrogen peroxide	MAOB[Unknown]; MAOA[Unknown]	substrate
Oxygen	HMDB0001377	Normetanephrine + Water + Oxygen → 3-Methoxy-4-hydroxyphenylglycolaldehyde + Ammonia + Hydrogen peroxide	MAOB[Unknown]; MAOA[Unknown]	substrate
Oxygen	HMDB0001377	Obtusifoliol + Oxygen + NADPH + Hydrogen Ion → delta8,14-Sterol + Formic acid + NADP + Water	CYP51A1[Unknown]	substrate
Oxygen	HMDB0001377	Obtusifoliol + Oxygen + NADPH → delta8,14-Sterol + Formic acid + NADP + Water	CYP51A1[Unknown]	substrate
Oxygen	HMDB0001377	Octane + reduced rubredoxin + Oxygen → Octanol + oxidized rubredoxin + Water	CYP4A11[Unknown]; CYP4A22[Unknown]	substrate
Oxygen	HMDB0001377	Paraxanthine + Oxygen + Water → 1,7-Dimethyluric acid + Hydrogen peroxide	XDH[Unknown]	substrate
Oxygen	HMDB0001377	Peptide L-aspartate + Oxoglutaric acid + Oxygen → peptide 3-hydroxy-L-aspartate + Succinic acid + CO(2)	ASPH[Unknown]	substrate
Oxygen	HMDB0001377	Peptidyl-L-lysyl-peptide + Oxygen + Water → peptidyl-allysyl-peptide + Ammonia + Hydrogen peroxide	LOX[Unknown]; LOXL2[Unknown]	substrate
Oxygen	HMDB0001377	Peptidylglycine + Ascorbic acid + Oxygen → peptidyl(2-hydroxyglycine) + Dehydroascorbic acid + Water	PAM[Unknown]	substrate
Oxygen	HMDB0001377	Phenylethylamine + Oxygen + Water → Phenylacetaldehyde + Ammonia + Hydrogen peroxide	MAOB[Unknown]; MAOA[Unknown]; AOC3[Unknown]; AOC2[Unknown]	substrate
Oxygen	HMDB0001377	Phenylpyruvic acid + Oxygen → ortho-Hydroxyphenylacetic acid + Carbon dioxide	HPD[Unknown]	substrate
Oxygen	HMDB0001377	Phytanoyl-CoA + Oxoglutaric acid + Oxygen → 2-Hydroxyphytanoyl-CoA + Succinic acid + CO(2)	PHYH[Unknown]	substrate
Oxygen	HMDB0001377	Pregnenolone + NADPH + Hydrogen Ion + Oxygen → 7alpha-Hydroxypregnenolone + NADP + Water	CYP7B1[Unknown]	substrate
Oxygen	HMDB0001377	Pregnenolone + Reduced acceptor + Oxygen → 17a-Hydroxypregnenolone + Acceptor + Water	CYP17A1[Unknown]	substrate
Oxygen	HMDB0001377	Pregnenolone + Reduced acceptor + Oxygen → 21-Hydroxypregnenolone + Acceptor + Water	CYP21A2[Unknown]	substrate
